ShortLabel,ROcc_Hus,Geo
8744eb290ffffff,3,Hex
8744eb291ffffff,0,Hex
8744eb292ffffff,9,Hex
8744eb294ffffff,10,Hex
8744eb295ffffff,18,Hex
8744eb296ffffff,5,Hex
8744eb2a0ffffff,30,Hex
8744eb2a1ffffff,1,Hex
8744ea621ffffff,19,Hex
8744eb2a2ffffff,8,Hex
8744ea30dffffff,7,Hex
8744eb2a3ffffff,2,Hex
8744ea622ffffff,29,Hex
8744eb2a4ffffff,71,Hex
8744ea30effffff,10,Hex
8744eb2a5ffffff,9,Hex
8744ea623ffffff,17,Hex
8744eb2a6ffffff,29,Hex
8744ea310ffffff,2,Hex
8744eb2a8ffffff,4,Hex
8744ea624ffffff,14,Hex
8744eb2aaffffff,4,Hex
8744ea311ffffff,2,Hex
8744eb2acffffff,8,Hex
8744ea625ffffff,18,Hex
8744eb2adffffff,2,Hex
8744ea312ffffff,0,Hex
8744eb2aeffffff,3,Hex
8744ea626ffffff,9,Hex
8744eb2b0ffffff,7,Hex
8744ea313ffffff,4,Hex
8744ea628ffffff,28,Hex
8744eb2b1ffffff,19,Hex
8744ea314ffffff,6,Hex
8744eb2b2ffffff,14,Hex
8744ea629ffffff,7,Hex
8744eb2b3ffffff,42,Hex
8744ea315ffffff,2,Hex
8744ea62affffff,77,Hex
8744eb2b4ffffff,6,Hex
8744eb2b6ffffff,10,Hex
8744ea316ffffff,3,Hex
8744ea62bffffff,23,Hex
8744eb300ffffff,7,Hex
8744eb301ffffff,1,Hex
8744ea318ffffff,0,Hex
8744ea62cffffff,68,Hex
8744eb302ffffff,4,Hex
8744ea31affffff,6,Hex
8744eb303ffffff,0,Hex
8744ea62dffffff,22,Hex
8744eb304ffffff,18,Hex
8744ea31bffffff,1,Hex
8744eb305ffffff,12,Hex
8744ea62effffff,86,Hex
8744ea31cffffff,3,Hex
8744eb306ffffff,6,Hex
8744ea630ffffff,5,Hex
8744eb308ffffff,0,Hex
8744ea31dffffff,2,Hex
8744eb309ffffff,0,Hex
8744ea631ffffff,12,Hex
8744ea31effffff,9,Hex
8744eb30affffff,0,Hex
8744eb30bffffff,5,Hex
8744ea632ffffff,78,Hex
8744eb30cffffff,2,Hex
8744ea320ffffff,0,Hex
8744eb30dffffff,5,Hex
8744ea633ffffff,31,Hex
8744eb310ffffff,26,Hex
8744ea321ffffff,2,Hex
8744eb312ffffff,0,Hex
8744ea634ffffff,8,Hex
8744eb313ffffff,0,Hex
8744ea322ffffff,3,Hex
8744eb314ffffff,20,Hex
8744ea635ffffff,8,Hex
8744ea323ffffff,0,Hex
8744eb315ffffff,3,Hex
8744eb318ffffff,0,Hex
8744ea636ffffff,23,Hex
8744eb319ffffff,1,Hex
8744ea324ffffff,3,Hex
8744eb31affffff,5,Hex
8744ea640ffffff,2,Hex
8744eb31bffffff,6,Hex
8744ea325ffffff,7,Hex
8744eb31cffffff,0,Hex
8744ea641ffffff,7,Hex
8744eb31dffffff,0,Hex
8744ea326ffffff,4,Hex
8744eb31effffff,0,Hex
8744ea642ffffff,10,Hex
8744eb320ffffff,52,Hex
8744ea328ffffff,27,Hex
8744eb321ffffff,18,Hex
8744ea643ffffff,0,Hex
8744eb322ffffff,47,Hex
8744ea329ffffff,267,Hex
8744ea644ffffff,9,Hex
8744eb323ffffff,12,Hex
8744ea32affffff,2,Hex
8744eb324ffffff,34,Hex
8744ea645ffffff,10,Hex
8744eb325ffffff,34,Hex
8744eb326ffffff,29,Hex
8744ea32bffffff,42,Hex
8744ea646ffffff,13,Hex
8744ea32cffffff,1,Hex
8744ea648ffffff,1,Hex
8744ea32dffffff,35,Hex
8744eb328ffffff,9,Hex
8744ea649ffffff,0,Hex
8744eb329ffffff,8,Hex
8744ea32effffff,1,Hex
8744ea64affffff,5,Hex
8744eb32affffff,23,Hex
8744ea330ffffff,0,Hex
8744ea64bffffff,1,Hex
8744eb32bffffff,5,Hex
8744ea332ffffff,5,Hex
8744ea64cffffff,3,Hex
8744eb32cffffff,17,Hex
8744eb32dffffff,17,Hex
8744ea333ffffff,1,Hex
8744ea64dffffff,8,Hex
8744eb32effffff,24,Hex
8744ea335ffffff,2,Hex
8744eb330ffffff,31,Hex
8744ea64effffff,2,Hex
8744eb331ffffff,14,Hex
8744ea340ffffff,0,Hex
8744eb332ffffff,26,Hex
8744ea650ffffff,16,Hex
8744ea341ffffff,0,Hex
8744eb333ffffff,30,Hex
8744ea651ffffff,3,Hex
8744eb334ffffff,16,Hex
8744ea342ffffff,0,Hex
8744ea652ffffff,2,Hex
8744eb335ffffff,13,Hex
8744eb336ffffff,10,Hex
8744ea344ffffff,0,Hex
8744ea653ffffff,16,Hex
8744eb340ffffff,2,Hex
8744eb341ffffff,8,Hex
8744ea345ffffff,2,Hex
8744ea654ffffff,5,Hex
8744eb342ffffff,3,Hex
8744eb343ffffff,15,Hex
8744ea346ffffff,0,Hex
8744ea655ffffff,9,Hex
8744eb344ffffff,4,Hex
8744ea348ffffff,6,Hex
8744eb346ffffff,0,Hex
8744ea656ffffff,17,Hex
8744eb348ffffff,47,Hex
8744ea349ffffff,8,Hex
8744eb34affffff,4,Hex
8744ea658ffffff,2,Hex
8744eb34bffffff,87,Hex
8744ea34affffff,1,Hex
8744eb34cffffff,47,Hex
8744ea659ffffff,2,Hex
8744ea34bffffff,1,Hex
8744eb34effffff,16,Hex
8744ea65affffff,10,Hex
8744eb350ffffff,1,Hex
8744ea34cffffff,4,Hex
8744eb351ffffff,3,Hex
8744ea65bffffff,3,Hex
8744eb352ffffff,3,Hex
8744ea34dffffff,14,Hex
8744eb353ffffff,10,Hex
8744ea65cffffff,7,Hex
8744eb354ffffff,3,Hex
8744ea34effffff,7,Hex
8744eb355ffffff,1,Hex
8744ea65dffffff,2,Hex
8744eb356ffffff,0,Hex
8744ea351ffffff,0,Hex
8744eb358ffffff,0,Hex
8744ea65effffff,3,Hex
8744eb359ffffff,3,Hex
8744ea352ffffff,6,Hex
8744ea660ffffff,24,Hex
8744eb35affffff,5,Hex
8744ea353ffffff,0,Hex
8744eb35bffffff,1,Hex
8744ea661ffffff,65,Hex
8744eb35cffffff,4,Hex
8744ea354ffffff,0,Hex
8744eb35dffffff,15,Hex
8744ea662ffffff,1,Hex
8744eb35effffff,0,Hex
8744ea355ffffff,0,Hex
8744eb360ffffff,31,Hex
8744ea663ffffff,25,Hex
8744eb362ffffff,31,Hex
8744ea356ffffff,2,Hex
8744eb363ffffff,58,Hex
8744ea664ffffff,18,Hex
8744eb364ffffff,23,Hex
8744ea359ffffff,0,Hex
8744eb366ffffff,15,Hex
8744ea665ffffff,90,Hex
8744eb36affffff,24,Hex
8744ea35affffff,0,Hex
8744eb370ffffff,0,Hex
8744ea666ffffff,8,Hex
8744eb371ffffff,0,Hex
8744ea35bffffff,0,Hex
8744eb373ffffff,1,Hex
8744ea668ffffff,4,Hex
8744ea35cffffff,0,Hex
8744eb374ffffff,26,Hex
8744eb375ffffff,35,Hex
8744ea669ffffff,3,Hex
8744ea35dffffff,0,Hex
8744eb376ffffff,15,Hex
8744eb380ffffff,1,Hex
8744ea66affffff,4,Hex
8744ea35effffff,0,Hex
8744eb381ffffff,0,Hex
8744eb382ffffff,1,Hex
8744ea66bffffff,1,Hex
8744ea360ffffff,10,Hex
8744eb383ffffff,24,Hex
8744ea66cffffff,12,Hex
8744eb384ffffff,1,Hex
8744ea361ffffff,12,Hex
8744eb385ffffff,19,Hex
8744ea66dffffff,8,Hex
8744eb386ffffff,1,Hex
8744ea363ffffff,0,Hex
8744ea66effffff,23,Hex
8744eb388ffffff,14,Hex
8744eb389ffffff,17,Hex
8744ea364ffffff,16,Hex
8744ea670ffffff,13,Hex
8744eb38affffff,44,Hex
8744ea365ffffff,9,Hex
8744eb38bffffff,18,Hex
8744ea671ffffff,10,Hex
8744eb38cffffff,14,Hex
8744ea366ffffff,3,Hex
8744eb38dffffff,25,Hex
8744ea672ffffff,15,Hex
8744eb38effffff,8,Hex
8744ea368ffffff,6,Hex
8744eb390ffffff,1,Hex
8744ea673ffffff,41,Hex
8744eb391ffffff,7,Hex
8744ea369ffffff,1,Hex
8744eb392ffffff,0,Hex
8744ea674ffffff,17,Hex
8744eb393ffffff,11,Hex
8744ea36affffff,5,Hex
8744eb394ffffff,3,Hex
8744ea675ffffff,13,Hex
8744eb395ffffff,3,Hex
8744ea36bffffff,19,Hex
8744eb396ffffff,1,Hex
8744ea676ffffff,22,Hex
8744eb398ffffff,5,Hex
8744ea36cffffff,1,Hex
8744eb399ffffff,11,Hex
8744ea680ffffff,20,Hex
8744eb39affffff,4,Hex
8744ea36dffffff,2,Hex
8744eb39bffffff,16,Hex
8744ea681ffffff,203,Hex
8744eb39cffffff,2,Hex
8744ea36effffff,1,Hex
8744eb39dffffff,10,Hex
8744ea682ffffff,89,Hex
8744ea370ffffff,0,Hex
8744eb39effffff,0,Hex
8744eb3a0ffffff,6,Hex
8744ea683ffffff,70,Hex
8744ea371ffffff,0,Hex
8744eb3a1ffffff,2,Hex
8744eb3a2ffffff,33,Hex
8744eb3a3ffffff,32,Hex
8744eb3a4ffffff,25,Hex
8744eb3a5ffffff,0,Hex
8744eb3a6ffffff,18,Hex
8744eb3a8ffffff,8,Hex
8744eb3a9ffffff,17,Hex
8744eb3aaffffff,1,Hex
8744eb3abffffff,5,Hex
8744eb3adffffff,0,Hex
8744eb3aeffffff,23,Hex
8744eb3b0ffffff,1,Hex
8744eb3b1ffffff,0,Hex
8744eb3b2ffffff,7,Hex
8744eb3b3ffffff,0,Hex
8744eb3b4ffffff,0,Hex
8744eb3b6ffffff,6,Hex
8744ea372ffffff,0,Hex
8744ea684ffffff,16,Hex
8744eb400ffffff,60,Hex
8744eb401ffffff,103,Hex
8744ea373ffffff,0,Hex
8744ea685ffffff,6,Hex
8744eb402ffffff,68,Hex
8744eb403ffffff,76,Hex
8744ea374ffffff,3,Hex
8744ea686ffffff,142,Hex
8744eb404ffffff,4,Hex
8744eb405ffffff,0,Hex
8744ea375ffffff,0,Hex
8744ea688ffffff,86,Hex
8744eb406ffffff,49,Hex
8744eb408ffffff,22,Hex
8744ea376ffffff,32,Hex
8744ea689ffffff,27,Hex
8744eb409ffffff,12,Hex
8744eb40affffff,14,Hex
8744ea380ffffff,9,Hex
8744ea68affffff,27,Hex
8744eb40bffffff,14,Hex
8744eb40cffffff,35,Hex
8744ea381ffffff,4,Hex
8744ea68bffffff,107,Hex
8744eb40dffffff,20,Hex
8744eb40effffff,49,Hex
8744ea382ffffff,12,Hex
8744ea68cffffff,102,Hex
8744eb410ffffff,4,Hex
8744eb411ffffff,49,Hex
8744ea383ffffff,8,Hex
8744ea68dffffff,36,Hex
8744eb412ffffff,11,Hex
8744eb413ffffff,15,Hex
8744ea384ffffff,4,Hex
8744eb414ffffff,3,Hex
8744ea68effffff,160,Hex
8744eb415ffffff,4,Hex
8744eb416ffffff,0,Hex
8744ea385ffffff,3,Hex
8744ea690ffffff,361,Hex
8744eb418ffffff,13,Hex
8744eb419ffffff,0,Hex
8744ea386ffffff,3,Hex
8744eb41affffff,4,Hex
8744ea691ffffff,26,Hex
8744eb41bffffff,33,Hex
8744ea388ffffff,1,Hex
8744ea692ffffff,510,Hex
8744eb41cffffff,70,Hex
8744ea389ffffff,5,Hex
8744eb41dffffff,22,Hex
8744ea693ffffff,77,Hex
8744eb41effffff,9,Hex
8744ea38affffff,6,Hex
8744eb420ffffff,6,Hex
8744ea694ffffff,780,Hex
8744eb421ffffff,7,Hex
8744ea38bffffff,2,Hex
8744eb422ffffff,5,Hex
8744ea695ffffff,19,Hex
8744eb423ffffff,6,Hex
8744ea38cffffff,5,Hex
8744ea696ffffff,796,Hex
8744eb424ffffff,0,Hex
8744eb425ffffff,4,Hex
8744ea38dffffff,1,Hex
8744ea698ffffff,93,Hex
8744eb426ffffff,0,Hex
8744eb428ffffff,3,Hex
8744ea38effffff,10,Hex
8744ea699ffffff,77,Hex
8744eb429ffffff,13,Hex
8744ea390ffffff,14,Hex
8744eb42affffff,2,Hex
8744ea69affffff,36,Hex
8744eb42bffffff,4,Hex
8744ea391ffffff,32,Hex
8744eb42cffffff,5,Hex
8744ea69bffffff,82,Hex
8744eb42dffffff,4,Hex
8744ea392ffffff,10,Hex
8744ea69cffffff,120,Hex
8744eb42effffff,3,Hex
8744eb430ffffff,4,Hex
8744ea393ffffff,25,Hex
8744ea69dffffff,100,Hex
8744eb431ffffff,3,Hex
8744eb432ffffff,10,Hex
8744ea394ffffff,7,Hex
8744ea69effffff,54,Hex
8744eb433ffffff,19,Hex
8744ea395ffffff,5,Hex
8744eb434ffffff,2,Hex
8744ea6a0ffffff,22,Hex
8744eb436ffffff,4,Hex
8744ea396ffffff,2,Hex
8744eb440ffffff,11,Hex
8744ea6a1ffffff,499,Hex
8744eb441ffffff,11,Hex
8744ea398ffffff,7,Hex
8744ea6a2ffffff,29,Hex
8744eb442ffffff,6,Hex
8744ea399ffffff,8,Hex
8744eb443ffffff,14,Hex
8744ea6a3ffffff,28,Hex
8744eb444ffffff,16,Hex
8744ea39affffff,10,Hex
8744ea6a4ffffff,5,Hex
8744eb445ffffff,12,Hex
8744ea39bffffff,9,Hex
8744eb446ffffff,6,Hex
8744ea6a5ffffff,103,Hex
8744eb448ffffff,8,Hex
8744ea39cffffff,17,Hex
8744ea6a6ffffff,24,Hex
8744eb449ffffff,1,Hex
8744eb44affffff,11,Hex
8744ea39dffffff,15,Hex
8744ea6a8ffffff,3,Hex
8744eb44bffffff,2,Hex
8744eb44cffffff,4,Hex
8744ea39effffff,10,Hex
8744ea6a9ffffff,40,Hex
8744eb44dffffff,8,Hex
8744eb44effffff,14,Hex
8744ea3a0ffffff,7,Hex
8744ea6aaffffff,22,Hex
8744eb450ffffff,12,Hex
8744ea3a1ffffff,2,Hex
8744eb451ffffff,11,Hex
8744ea6abffffff,38,Hex
8744eb452ffffff,3,Hex
8744ea3a2ffffff,6,Hex
8744eb453ffffff,3,Hex
8744ea6acffffff,95,Hex
8744eb454ffffff,9,Hex
8744ea3a3ffffff,4,Hex
8744eb455ffffff,10,Hex
8744ea6adffffff,106,Hex
8744eb456ffffff,5,Hex
8744ea3a4ffffff,5,Hex
8744eb458ffffff,9,Hex
8744ea6aeffffff,65,Hex
8744eb459ffffff,1,Hex
8744ea3a5ffffff,7,Hex
8744eb45affffff,4,Hex
8744ea6b0ffffff,120,Hex
8744eb45bffffff,7,Hex
8744ea3a6ffffff,5,Hex
8744eb45cffffff,12,Hex
8744ea6b1ffffff,39,Hex
8744eb45dffffff,17,Hex
8744ea3a8ffffff,2,Hex
8744eb45effffff,13,Hex
8744ea6b2ffffff,378,Hex
8744eb460ffffff,13,Hex
8744ea3a9ffffff,2,Hex
8744eb461ffffff,2,Hex
8744ea6b3ffffff,13,Hex
8744eb462ffffff,9,Hex
8744ea3aaffffff,5,Hex
8744eb463ffffff,9,Hex
8744ea6b4ffffff,58,Hex
8744eb464ffffff,4,Hex
8744ea3abffffff,2,Hex
8744ea6b5ffffff,25,Hex
8744eb465ffffff,1,Hex
8744ea3acffffff,5,Hex
8744eb466ffffff,6,Hex
8744ea6b6ffffff,158,Hex
8744eb468ffffff,35,Hex
8744ea3adffffff,1,Hex
8744eb469ffffff,58,Hex
8744ea6c0ffffff,3,Hex
8744ea3aeffffff,6,Hex
8744eb46affffff,126,Hex
8744eb46bffffff,4,Hex
8744ea6c4ffffff,61,Hex
8744ea3b0ffffff,11,Hex
8744eb46cffffff,0,Hex
8744ea6c5ffffff,5,Hex
8744eb46dffffff,9,Hex
8744ea3b1ffffff,4,Hex
8744eb46effffff,12,Hex
8744ea6c6ffffff,0,Hex
8744eb470ffffff,4,Hex
8744ea3b2ffffff,7,Hex
8744eb471ffffff,9,Hex
8744ea6c8ffffff,44,Hex
8744eb472ffffff,9,Hex
8744ea3b3ffffff,1,Hex
8744eb473ffffff,16,Hex
8744ea6c9ffffff,0,Hex
8744eb474ffffff,26,Hex
8744ea3b4ffffff,4,Hex
8744eb475ffffff,2,Hex
8744ea6caffffff,0,Hex
8744eb476ffffff,33,Hex
8744ea3b5ffffff,5,Hex
8744eb480ffffff,1,Hex
8744ea6cbffffff,3,Hex
8744eb481ffffff,2,Hex
8744ea3b6ffffff,9,Hex
8744eb482ffffff,0,Hex
8744ea6ccffffff,46,Hex
8744eb483ffffff,2,Hex
8744ea400ffffff,981,Hex
8744eb484ffffff,0,Hex
8744ea6cdffffff,36,Hex
8744eb485ffffff,1,Hex
8744ea401ffffff,875,Hex
8744eb486ffffff,6,Hex
8744ea6ceffffff,5,Hex
8744eb488ffffff,17,Hex
8744ea402ffffff,866,Hex
8744eb489ffffff,1,Hex
8744ea6d0ffffff,5,Hex
8744eb48affffff,2,Hex
8744ea403ffffff,1193,Hex
8744eb48bffffff,1,Hex
8744ea6d1ffffff,5,Hex
8744ea404ffffff,90,Hex
8744eb48cffffff,24,Hex
8744ea6d2ffffff,19,Hex
8744eb48dffffff,31,Hex
8744ea405ffffff,220,Hex
8744eb48effffff,13,Hex
8744ea6d3ffffff,92,Hex
8744eb490ffffff,6,Hex
8744ea406ffffff,95,Hex
8744eb491ffffff,2,Hex
8744ea6d4ffffff,2,Hex
8744ea408ffffff,68,Hex
8744eb492ffffff,6,Hex
8744ea6d5ffffff,11,Hex
8744eb493ffffff,3,Hex
8744ea409ffffff,46,Hex
8744eb494ffffff,1,Hex
8744ea6d6ffffff,7,Hex
8744eb495ffffff,2,Hex
8744ea40affffff,115,Hex
8744eb496ffffff,0,Hex
8744ea6d8ffffff,12,Hex
8744eb498ffffff,0,Hex
8744ea40bffffff,21,Hex
8744eb499ffffff,10,Hex
8744ea6d9ffffff,6,Hex
8744eb49affffff,0,Hex
8744ea40cffffff,133,Hex
8744eb49bffffff,2,Hex
8744ea6daffffff,51,Hex
8744eb49cffffff,7,Hex
8744ea40dffffff,30,Hex
8744eb49dffffff,18,Hex
8744ea6dbffffff,0,Hex
8744eb49effffff,0,Hex
8744ea40effffff,631,Hex
8744eb4a0ffffff,7,Hex
8744ea6dcffffff,24,Hex
8744ea410ffffff,80,Hex
8744eb4a1ffffff,10,Hex
8744ea6ddffffff,2,Hex
8744eb4a2ffffff,3,Hex
8744ea411ffffff,520,Hex
8744eb4a3ffffff,5,Hex
8744ea6deffffff,35,Hex
8744ea412ffffff,75,Hex
8744eb4a4ffffff,9,Hex
8744eb4a5ffffff,8,Hex
8744ea6e0ffffff,30,Hex
8744ea413ffffff,223,Hex
8744eb4a6ffffff,10,Hex
8744eb4a8ffffff,6,Hex
8744ea6e1ffffff,6,Hex
8744eb4a9ffffff,1,Hex
8744ea414ffffff,85,Hex
8744eb4aaffffff,0,Hex
8744ea6e2ffffff,33,Hex
8744eb4abffffff,18,Hex
8744ea415ffffff,130,Hex
8744eb4acffffff,5,Hex
8744ea6e3ffffff,55,Hex
8744ea416ffffff,50,Hex
8744eb4adffffff,0,Hex
8744ea6e4ffffff,4,Hex
8744eb4aeffffff,1,Hex
8744ea418ffffff,39,Hex
8744eb4b0ffffff,5,Hex
8744ea6e5ffffff,48,Hex
8744ea419ffffff,58,Hex
8744eb4b1ffffff,8,Hex
8744eb4b2ffffff,6,Hex
8744ea6e6ffffff,17,Hex
8744ea41affffff,34,Hex
8744eb4b3ffffff,5,Hex
8744ea6e8ffffff,35,Hex
8744eb4b4ffffff,4,Hex
8744ea41bffffff,103,Hex
8744eb4b5ffffff,7,Hex
8744ea6e9ffffff,7,Hex
8744ea41cffffff,1586,Hex
8744eb4b6ffffff,10,Hex
8744ea6eaffffff,128,Hex
8744eb4c0ffffff,4,Hex
8744ea41dffffff,970,Hex
8744eb4c1ffffff,2,Hex
8744ea6ebffffff,105,Hex
8744eb4c2ffffff,2,Hex
8744ea41effffff,1009,Hex
8744eb4c3ffffff,4,Hex
8744ea6ecffffff,25,Hex
8744eb4c4ffffff,5,Hex
8744ea420ffffff,9,Hex
8744eb4c5ffffff,1,Hex
8744ea6edffffff,6,Hex
8744eb4c6ffffff,3,Hex
8744ea421ffffff,2,Hex
8744eb4c8ffffff,4,Hex
8744ea6eeffffff,35,Hex
8744eb4c9ffffff,6,Hex
8744ea422ffffff,12,Hex
8744eb4caffffff,0,Hex
8744ea6f0ffffff,33,Hex
8744eb4cbffffff,0,Hex
8744ea423ffffff,63,Hex
8744eb4ccffffff,4,Hex
8744ea6f1ffffff,20,Hex
8744eb4cdffffff,11,Hex
8744ea424ffffff,9,Hex
8744eb4ceffffff,3,Hex
8744ea6f3ffffff,3,Hex
8744eb4d0ffffff,1,Hex
8744ea425ffffff,19,Hex
8744eb4d1ffffff,4,Hex
8744ea6f4ffffff,0,Hex
8744eb4d2ffffff,3,Hex
8744ea426ffffff,12,Hex
8744eb4d3ffffff,1,Hex
8744ea6f5ffffff,4,Hex
8744eb4d4ffffff,11,Hex
8744ea428ffffff,34,Hex
8744eb4d5ffffff,5,Hex
8744ea6f6ffffff,7,Hex
8744eb4d6ffffff,14,Hex
8744ea429ffffff,56,Hex
8744eb4d8ffffff,6,Hex
8744ea700ffffff,95,Hex
8744eb4d9ffffff,0,Hex
8744ea42affffff,340,Hex
8744ea701ffffff,387,Hex
8744eb4daffffff,2,Hex
8744ea42bffffff,134,Hex
8744eb4dbffffff,5,Hex
8744ea702ffffff,59,Hex
8744eb4dcffffff,8,Hex
8744ea42cffffff,63,Hex
8744eb4ddffffff,7,Hex
8744ea703ffffff,259,Hex
8744eb4deffffff,3,Hex
8744ea42dffffff,0,Hex
8744eb4e0ffffff,7,Hex
8744ea704ffffff,91,Hex
8744eb4e1ffffff,1,Hex
8744eb4e2ffffff,8,Hex
8744ea42effffff,139,Hex
8744ea705ffffff,1133,Hex
8744eb4e3ffffff,3,Hex
8744ea430ffffff,5,Hex
8744eb4e4ffffff,6,Hex
8744ea706ffffff,51,Hex
8744eb4e5ffffff,1,Hex
8744ea431ffffff,3,Hex
8744eb4e6ffffff,0,Hex
8744ea708ffffff,26,Hex
8744eb4e8ffffff,2,Hex
8744ea432ffffff,10,Hex
8744ea709ffffff,26,Hex
8744eb4e9ffffff,6,Hex
8744ea433ffffff,95,Hex
8744eb4eaffffff,4,Hex
8744ea70affffff,11,Hex
8744eb4ebffffff,9,Hex
8744ea434ffffff,20,Hex
8744eb4ecffffff,4,Hex
8744ea70bffffff,13,Hex
8744eb4edffffff,7,Hex
8744ea435ffffff,1,Hex
8744eb4eeffffff,4,Hex
8744ea70cffffff,149,Hex
8744eb4f0ffffff,21,Hex
8744ea436ffffff,11,Hex
8744eb4f1ffffff,2,Hex
8744ea70dffffff,83,Hex
8744eb4f2ffffff,38,Hex
8744ea440ffffff,8,Hex
8744eb4f3ffffff,7,Hex
8744ea70effffff,57,Hex
8744eb4f4ffffff,11,Hex
8744ea441ffffff,2,Hex
8744ea710ffffff,1,Hex
8744eb4f5ffffff,19,Hex
8744eb4f6ffffff,128,Hex
8744ea442ffffff,9,Hex
8744ea711ffffff,65,Hex
8744eb500ffffff,2,Hex
8744ea443ffffff,30,Hex
8744eb501ffffff,0,Hex
8744ea712ffffff,5,Hex
8744eb502ffffff,3,Hex
8744ea444ffffff,4,Hex
8744eb503ffffff,1,Hex
8744ea713ffffff,4,Hex
8744eb504ffffff,5,Hex
8744ea445ffffff,19,Hex
8744eb505ffffff,4,Hex
8744ea714ffffff,17,Hex
8744eb506ffffff,1,Hex
8744ea446ffffff,5,Hex
8744eb508ffffff,0,Hex
8744ea715ffffff,51,Hex
8744eb509ffffff,0,Hex
8744eb50affffff,1,Hex
8744ea448ffffff,32,Hex
8744ea716ffffff,3,Hex
8744eb50bffffff,6,Hex
8744eb50cffffff,7,Hex
8744ea449ffffff,6,Hex
8744ea718ffffff,122,Hex
8744eb50effffff,2,Hex
8744eb510ffffff,0,Hex
8744ea44affffff,7,Hex
8744ea719ffffff,24,Hex
8744eb511ffffff,1,Hex
8744eb512ffffff,5,Hex
8744ea44bffffff,1,Hex
8744ea71affffff,62,Hex
8744eb513ffffff,3,Hex
8744eb514ffffff,1,Hex
8744ea44cffffff,10,Hex
8744ea71bffffff,32,Hex
8744eb515ffffff,2,Hex
8744ea44dffffff,34,Hex
8744eb516ffffff,3,Hex
8744ea71cffffff,141,Hex
8744eb518ffffff,6,Hex
8744ea44effffff,26,Hex
8744eb519ffffff,4,Hex
8744ea71dffffff,153,Hex
8744eb51affffff,0,Hex
8744ea450ffffff,2,Hex
8744ea71effffff,60,Hex
8744eb51bffffff,9,Hex
8744ea451ffffff,0,Hex
8744eb51dffffff,1,Hex
8744ea720ffffff,101,Hex
8744eb51effffff,4,Hex
8744eb521ffffff,20,Hex
8744eb522ffffff,2,Hex
8744eb523ffffff,15,Hex
8744eb524ffffff,4,Hex
8744eb525ffffff,3,Hex
8744eb526ffffff,5,Hex
8744eb528ffffff,16,Hex
8744eb529ffffff,11,Hex
8744eb52affffff,16,Hex
8744eb52bffffff,0,Hex
8744eb52cffffff,12,Hex
8744eb52dffffff,6,Hex
8744eb52effffff,7,Hex
8744eb530ffffff,4,Hex
8744eb531ffffff,3,Hex
8744eb532ffffff,6,Hex
8744eb533ffffff,1,Hex
8744eb534ffffff,0,Hex
8744ea721ffffff,205,Hex
8744ea452ffffff,12,Hex
8744eb535ffffff,3,Hex
8744eb536ffffff,5,Hex
8744ea722ffffff,54,Hex
8744eb540ffffff,2,Hex
8744ea453ffffff,9,Hex
8744eb541ffffff,0,Hex
8744eb542ffffff,0,Hex
8744ea723ffffff,175,Hex
8744eb543ffffff,5,Hex
8744ea454ffffff,10,Hex
8744eb544ffffff,5,Hex
8744ea724ffffff,25,Hex
8744ea455ffffff,6,Hex
8744eb545ffffff,9,Hex
8744eb546ffffff,11,Hex
8744ea725ffffff,33,Hex
8744ea456ffffff,37,Hex
8744eb548ffffff,3,Hex
8744eb549ffffff,1,Hex
8744ea458ffffff,17,Hex
8744ea726ffffff,61,Hex
8744ea459ffffff,1,Hex
8744ea728ffffff,1147,Hex
8744ea45affffff,8,Hex
8744ea729ffffff,100,Hex
8744ea45bffffff,5,Hex
8744ea72affffff,684,Hex
8744ea45cffffff,3,Hex
8744ea72bffffff,282,Hex
8744ea45dffffff,4,Hex
8744ea72cffffff,151,Hex
8744ea45effffff,0,Hex
8744ea72dffffff,142,Hex
8744ea460ffffff,11,Hex
8744ea72effffff,1147,Hex
8744ea461ffffff,1,Hex
8744ea730ffffff,53,Hex
8744ea462ffffff,5,Hex
8744ea731ffffff,105,Hex
8744ea463ffffff,4,Hex
8744ea732ffffff,21,Hex
8744ea465ffffff,2,Hex
8744ea733ffffff,8,Hex
8744ea466ffffff,23,Hex
8744ea734ffffff,11,Hex
8744ea468ffffff,5,Hex
8744ea735ffffff,18,Hex
8744ea469ffffff,17,Hex
8744ea736ffffff,12,Hex
8744ea46affffff,0,Hex
8744ea740ffffff,16,Hex
8744ea46bffffff,5,Hex
8744ea741ffffff,48,Hex
8744ea46cffffff,7,Hex
8744ea742ffffff,90,Hex
8744ea46dffffff,10,Hex
8744ea743ffffff,185,Hex
8744ea46effffff,3,Hex
8744ea744ffffff,7,Hex
8744ea470ffffff,30,Hex
8744ea745ffffff,39,Hex
8744ea471ffffff,10,Hex
8744ea746ffffff,14,Hex
8744ea472ffffff,62,Hex
8744ea748ffffff,17,Hex
8744ea473ffffff,21,Hex
8744ea749ffffff,8,Hex
8744ea474ffffff,6,Hex
8744ea74affffff,16,Hex
8744ea475ffffff,5,Hex
8744ea74bffffff,2,Hex
8744ea476ffffff,121,Hex
8744ea74cffffff,11,Hex
8744ea480ffffff,117,Hex
8744ea74dffffff,12,Hex
8744ea481ffffff,14,Hex
8744ea74effffff,39,Hex
8744ea482ffffff,735,Hex
8744ea750ffffff,20,Hex
